3.310, overflow, overflow, overflow,     -,     -,     -,     -,     -,     -,     -,     -
0.023, 0.025, 0.025, 0.027,     -,     -,     -,     -,     -,     -,     -,     -
0.023, 0.024, 0.028, 0.024,     -,     -,     -,     -,     -,     -,     -,     -

0.024, 0.030, 0.034, 0.035,     -,     -,     -,     -,     -,     -,     -,     -
0.026, 0.030, 0.031, 0.026,     -,     -,     -,     -,     -,     -,     -,     -
0.032, 0.027, 0.027, 0.027,     -,     -,     -,     -,     -,     -,     -,     -
0.023, 0.026, 0.025, 0.025,     -,     -,     -,     -,     -,     -,     -,     -
0.023, 0.025, 0.025, 0.025,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.026, 0.025, 0.025,     -,     -,     -,     -,     -,     -,     -,     -
0.023, 0.024, 0.025, 0.027,     -,     -,     -,     -,     -,     -,     -,     -
0.023, 0.025, 0.028, 0.023,     -,     -,     -,     -,     -,     -,     -,     -

0.024, 0.030, 0.032, 0.034,     -,     -,     -,     -,     -,     -,     -,     -
0.025, 0.029, 0.030, 0.026,     -,     -,     -,     -,     -,     -,     -,     -
0.031, 0.026, 0.026, 0.027,     -,     -,     -,     -,     -,     -,     -,     -
0.022, 0.026, 0.025, 0.025,     -,     -,     -,     -,     -,     -,     -,     -
0.023, 0.026, 0.025, 0.025,     -,     -,     -,     -,     -,     -,     -,     -
0.023, 0.025, 0.025, 0.025,     -,     -,     -,     -,     -,     -,     -,     -
0.023, 0.025, 0.025, 0.027,     -,     -,     -,     -,     -,     -,     -,     -
0.023, 0.025, 0.028, 0.023,     -,     -,     -,     -,     -,     -,     -,     -

0.024, 0.030, 0.033, 0.034,     -,     -,     -,     -,     -,     -,     -,     -
0.026, 0.030, 0.031, 0.026,     -,     -,     -,     -,     -,     -,     -,     -
0.032, 0.027, 0.027, 0.027,     -,     -,     -,     -,     -,     -,     -,     -
0.023, 0.027, 0.026, 0.025,     -,     -,     -,     -,     -,     -,     -,     -
0.023, 0.026, 0.025, 0.025,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.026, 0.026, 0.025,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.025, 0.025, 0.027,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.025, 0.029, 0.024,     -,     -,     -,     -,     -,     -,     -,     -

0.025, 0.031, 0.033, 0.035,     -,     -,     -,     -,     -,     -,     -,     -
0.025, 0.030, 0.031, 0.026,     -,     -,     -,     -,     -,     -,     -,     -
0.031, 0.028, 0.026, 0.027,     -,     -,     -,     -,     -,     -,     -,     -
0.023, 0.027, 0.026, 0.025,     -,     -,     -,     -,     -,     -,     -,     -
0.023, 0.026, 0.025, 0.025,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.026, 0.026, 0.024,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.025, 0.025, 0.027,     -,     -,     -,     -,     -,     -,     -,     -
0.023, 0.025, 0.028, 0.024,     -,     -,     -,     -,     -,     -,     -,     -

0.025, 0.030, 0.033, 0.034,     -,     -,     -,     -,     -,     -,     -,     -
0.025, 0.030, 0.030, 0.026,     -,     -,     -,     -,     -,     -,     -,     -
0.031, 0.027, 0.026, 0.027,     -,     -,     -,     -,     -,     -,     -,     -
0.023, 0.027, 0.025, 0.025,     -,     -,     -,     -,     -,     -,     -,     -
0.022, 0.026, 0.025, 0.025,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.025, 0.026, 0.024,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.025, 0.024, 0.027,     -,     -,     -,     -,     -,     -,     -,     -
0.022, 0.025, 0.027, 0.023,     -,     -,     -,     -,     -,     -,     -,     -

0.025, 0.030, 0.034, 0.034,     -,     -,     -,     -,     -,     -,     -,     -
0.026, 0.030, 0.031, 0.027,     -,     -,     -,     -,     -,     -,     -,     -
0.032, 0.026, 0.027, 0.027,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.027, 0.025, 0.025,     -,     -,     -,     -,     -,     -,     -,     -
0.023, 0.025, 0.025, 0.026,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.026, 0.026, 0.025,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.025, 0.025, 0.027,     -,     -,     -,     -,     -,     -,     -,     -
0.025, 0.025, 0.029, 0.024,     -,     -,     -,     -,     -,     -,     -,     -

0.025, 0.030, 0.034, 0.034,     -,     -,     -,     -,     -,     -,     -,     -
0.025, 0.030, 0.030, 0.027,     -,     -,     -,     -,     -,     -,     -,     -
0.031, 0.027, 0.027, 0.027,     -,     -,     -,     -,     -,     -,     -,     -
0.023, 0.027, 0.026, 0.026,     -,     -,     -,     -,     -,     -,     -,     -
0.023, 0.025, 0.025, 0.026,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.026, 0.026, 0.025,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.025, 0.025, 0.027,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.025, 0.028, 0.024,     -,     -,     -,     -,     -,     -,     -,     -

0.025, 0.031, 0.034, 0.034,     -,     -,     -,     -,     -,     -,     -,     -
0.025, 0.030, 0.030, 0.026,     -,     -,     -,     -,     -,     -,     -,     -
0.031, 0.027, 0.026, 0.027,     -,     -,     -,     -,     -,     -,     -,     -
0.023, 0.027, 0.026, 0.025,     -,     -,     -,     -,     -,     -,     -,     -
0.023, 0.025, 0.025, 0.026,     -,     -,     -,     -,     -,     -,     -,     -
0.023, 0.026, 0.026, 0.024,     -,     -,     -,     -,     -,     -,     -,     -
0.023, 0.025, 0.025, 0.027,     -,     -,     -,     -,     -,     -,     -,     -
0.023, 0.025, 0.028, 0.023,     -,     -,     -,     -,     -,     -,     -,     -

0.025, 0.031, 0.033, 0.034,     -,     -,     -,     -,     -,     -,     -,     -
0.025, 0.030, 0.030, 0.026,     -,     -,     -,     -,     -,     -,     -,     -
0.031, 0.027, 0.026, 0.027,     -,     -,     -,     -,     -,     -,     -,     -
0.023, 0.027, 0.025, 0.025,     -,     -,     -,     -,     -,     -,     -,     -
0.023, 0.025, 0.025, 0.025,     -,     -,     -,     -,     -,     -,     -,     -
0.023, 0.025, 0.026, 0.024,     -,     -,     -,     -,     -,     -,     -,     -
0.023, 0.025, 0.025, 0.027,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.025, 0.028, 0.024,     -,     -,     -,     -,     -,     -,     -,     -

0.024, 0.030, 0.033, 0.033,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.030, 0.030, 0.026,     -,     -,     -,     -,     -,     -,     -,     -
0.030, 0.026, 0.026, 0.026,     -,     -,     -,     -,     -,     -,     -,     -
0.022, 0.026, 0.025, 0.024,     -,     -,     -,     -,     -,     -,     -,     -
0.022, 0.024, 0.025, 0.025,     -,     -,     -,     -,     -,     -,     -,     -
0.023, 0.024, 0.025, 0.023,     -,     -,     -,     -,     -,     -,     -,     -
0.022, 0.023, 0.023, 0.026,     -,     -,     -,     -,     -,     -,     -,     -
0.022, 0.024, 0.027, 0.023,     -,     -,     -,     -,     -,     -,     -,     -

0.024, 0.030, 0.033, 0.034,     -,     -,     -,     -,     -,     -,     -,     -
0.025, 0.030, 0.031, 0.027,     -,     -,     -,     -,     -,     -,     -,     -
0.031, 0.026, 0.026, 0.027,     -,     -,     -,     -,     -,     -,     -,     -
0.023, 0.026, 0.025, 0.025,     -,     -,     -,     -,     -,     -,     -,     -
0.023, 0.025, 0.025, 0.025,     -,     -,     -,     -,     -,     -,     -,     -
0.023, 0.025, 0.026, 0.024,     -,     -,     -,     -,     -,     -,     -,     -
0.023, 0.024, 0.024, 0.026,     -,     -,     -,     -,     -,     -,     -,     -
0.023, 0.024, 0.027, 0.024,     -,     -,     -,     -,     -,     -,     -,     -

0.024, 0.030, 0.033, 0.034,     -,     -,     -,     -,     -,     -,     -,     -
0.025, 0.030, 0.030, 0.026,     -,     -,     -,     -,     -,     -,     -,     -
0.031, 0.026, 0.026, 0.027,     -,     -,     -,     -,     -,     -,     -,     -
0.023, 0.027, 0.025, 0.025,     -,     -,     -,     -,     -,     -,     -,     -
0.023, 0.025, 0.025, 0.025,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.025, 0.025, 0.025,     -,     -,     -,     -,     -,     -,     -,     -
0.023, 0.024, 0.024, 0.027,     -,     -,     -,     -,     -,     -,     -,     -
0.023, 0.025, 0.028, 0.024,     -,     -,     -,     -,     -,     -,     -,     -

0.025, 0.030, 0.033, 0.034,     -,     -,     -,     -,     -,     -,     -,     -
0.025, 0.030, 0.030, 0.026,     -,     -,     -,     -,     -,     -,     -,     -
0.031, 0.027, 0.026, 0.027,     -,     -,     -,     -,     -,     -,     -,     -
0.023, 0.026, 0.026, 0.025,     -,     -,     -,     -,     -,     -,     -,     -
0.023, 0.026, 0.025, 0.025,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.025, 0.026, 0.024,     -,     -,     -,     -,     -,     -,     -,     -
0.023, 0.025, 0.025, 0.027,     -,     -,     -,     -,     -,     -,     -,     -
0.023, 0.025, 0.028, 0.024,     -,     -,     -,     -,     -,     -,     -,     -

0.024, 0.030, 0.033, 0.034,     -,     -,     -,     -,     -,     -,     -,     -
0.025, 0.030, 0.030, 0.026,     -,     -,     -,     -,     -,     -,     -,     -
0.032, 0.027, 0.026, 0.027,     -,     -,     -,     -,     -,     -,     -,     -
0.023, 0.026, 0.026, 0.025,     -,     -,     -,     -,     -,     -,     -,     -
0.023, 0.026, 0.025, 0.025,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.025, 0.026, 0.025,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.025, 0.025, 0.027,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.025, 0.028, 0.024,     -,     -,     -,     -,     -,     -,     -,     -

0.024, 0.030, 0.033, 0.034,     -,     -,     -,     -,     -,     -,     -,     -
0.025, 0.030, 0.030, 0.026,     -,     -,     -,     -,     -,     -,     -,     -
0.032, 0.027, 0.027, 0.027,     -,     -,     -,     -,     -,     -,     -,     -
0.023, 0.027, 0.026, 0.025,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.026, 0.025, 0.025,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.025, 0.026, 0.025,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.025, 0.025, 0.027,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.025, 0.028, 0.024,     -,     -,     -,     -,     -,     -,     -,     -

0.024, 0.030, 0.033, 0.034,     -,     -,     -,     -,     -,     -,     -,     -
0.025, 0.031, 0.030, 0.026,     -,     -,     -,     -,     -,     -,     -,     -
0.031, 0.027, 0.027, 0.027,     -,     -,     -,     -,     -,     -,     -,     -
0.023, 0.026, 0.026, 0.025,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.025, 0.025, 0.025,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.025, 0.025, 0.025,     -,     -,     -,     -,     -,     -,     -,     -
0.023, 0.025, 0.025, 0.027,     -,     -,     -,     -,     -,     -,     -,     -
0.023, 0.025, 0.028, 0.024,     -,     -,     -,     -,     -,     -,     -,     -

0.024, 0.030, 0.032, 0.034,     -,     -,     -,     -,     -,     -,     -,     -
0.025, 0.030, 0.030, 0.026,     -,     -,     -,     -,     -,     -,     -,     -
0.031, 0.027, 0.026, 0.027,     -,     -,     -,     -,     -,     -,     -,     -
0.023, 0.026, 0.025, 0.025,     -,     -,     -,     -,     -,     -,     -,     -
0.023, 0.025, 0.025, 0.025,     -,     -,     -,     -,     -,     -,     -,     -
0.023, 0.026, 0.025, 0.024,     -,     -,     -,     -,     -,     -,     -,     -
0.023, 0.024, 0.025, 0.027,     -,     -,     -,     -,     -,     -,     -,     -
0.023, 0.025, 0.028, 0.024,     -,     -,     -,     -,     -,     -,     -,     -

0.025, 0.030, 0.034, 0.034,     -,     -,     -,     -,     -,     -,     -,     -
0.026, 0.030, 0.030, 0.026,     -,     -,     -,     -,     -,     -,     -,     -
0.032, 0.027, 0.027, 0.027,     -,     -,     -,     -,     -,     -,     -,     -
0.023, 0.026, 0.026, 0.026,     -,     -,     -,     -,     -,     -,     -,     -
0.023, 0.026, 0.026, 0.025,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.026, 0.026, 0.024,     -,     -,     -,     -,     -,     -,     -,     -
0.023, 0.025, 0.025, 0.027,     -,     -,     -,     -,     -,     -,     -,     -
0.023, 0.025, 0.028, 0.024,     -,     -,     -,     -,     -,     -,     -,     -

0.025, 0.031, 0.034, 0.034,     -,     -,     -,     -,     -,     -,     -,     -
0.026, 0.031, 0.031, 0.027,     -,     -,     -,     -,     -,     -,     -,     -
0.032, 0.027, 0.027, 0.028,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.027, 0.026, 0.026,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.025, 0.025, 0.026,     -,     -,     -,     -,     -,     -,     -,     -
0.025, 0.026, 0.026, 0.025,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.025, 0.025, 0.027,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.025, 0.028, 0.024,     -,     -,     -,     -,     -,     -,     -,     -

0.025, 0.030, 0.034, 0.034,     -,     -,     -,     -,     -,     -,     -,     -
0.025, 0.030, 0.030, 0.027,     -,     -,     -,     -,     -,     -,     -,     -
0.032, 0.027, 0.027, 0.027,     -,     -,     -,     -,     -,     -,     -,     -
0.023, 0.027, 0.026, 0.025,     -,     -,     -,     -,     -,     -,     -,     -
0.022, 0.025, 0.025, 0.025,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.025, 0.026, 0.025,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.024, 0.025, 0.027,     -,     -,     -,     -,     -,     -,     -,     -
0.023, 0.025, 0.028, 0.023,     -,     -,     -,     -,     -,     -,     -,     -

0.025, 0.030, 0.033, 0.034,     -,     -,     -,     -,     -,     -,     -,     -
0.026, 0.030, 0.030, 0.026,     -,     -,     -,     -,     -,     -,     -,     -
0.031, 0.028, 0.027, 0.027,     -,     -,     -,     -,     -,     -,     -,     -
0.023, 0.027, 0.026, 0.025,     -,     -,     -,     -,     -,     -,     -,     -
0.023, 0.026, 0.025, 0.026,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.026, 0.026, 0.025,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.025, 0.025, 0.027,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.025, 0.028, 0.023,     -,     -,     -,     -,     -,     -,     -,     -

0.025, 0.030, 0.032, 0.034,     -,     -,     -,     -,     -,     -,     -,     -
0.025, 0.030, 0.030, 0.026,     -,     -,     -,     -,     -,     -,     -,     -
0.031, 0.027, 0.026, 0.026,     -,     -,     -,     -,     -,     -,     -,     -
0.023, 0.026, 0.025, 0.025,     -,     -,     -,     -,     -,     -,     -,     -
0.023, 0.025, 0.025, 0.025,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.025, 0.026, 0.024,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.024, 0.024, 0.027,     -,     -,     -,     -,     -,     -,     -,     -
0.023, 0.025, 0.028, 0.023,     -,     -,     -,     -,     -,     -,     -,     -

0.024, 0.030, 0.033, 0.034,     -,     -,     -,     -,     -,     -,     -,     -
0.025, 0.030, 0.030, 0.026,     -,     -,     -,     -,     -,     -,     -,     -
0.031, 0.027, 0.026, 0.026,     -,     -,     -,     -,     -,     -,     -,     -
0.023, 0.026, 0.025, 0.025,     -,     -,     -,     -,     -,     -,     -,     -
0.023, 0.025, 0.025, 0.025,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.025, 0.025, 0.025,     -,     -,     -,     -,     -,     -,     -,     -
0.023, 0.024, 0.024, 0.027,     -,     -,     -,     -,     -,     -,     -,     -
0.023, 0.025, 0.028, 0.023,     -,     -,     -,     -,     -,     -,     -,     -

0.024, 0.031, 0.033, 0.034,     -,     -,     -,     -,     -,     -,     -,     -
0.026, 0.030, 0.030, 0.026,     -,     -,     -,     -,     -,     -,     -,     -
0.031, 0.027, 0.026, 0.027,     -,     -,     -,     -,     -,     -,     -,     -
0.023, 0.026, 0.025, 0.026,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.025, 0.025, 0.025,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.025, 0.026, 0.024,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.025, 0.024, 0.027,     -,     -,     -,     -,     -,     -,     -,     -
0.023, 0.025, 0.028, 0.024,     -,     -,     -,     -,     -,     -,     -,     -

0.025, 0.030, 0.034, 0.035,     -,     -,     -,     -,     -,     -,     -,     -
0.026, 0.031, 0.031, 0.027,     -,     -,     -,     -,     -,     -,     -,     -
0.031, 0.027, 0.026, 0.028,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.027, 0.027, 0.026,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.026, 0.025, 0.026,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.026, 0.026, 0.025,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.025, 0.025, 0.027,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.025, 0.028, 0.024,     -,     -,     -,     -,     -,     -,     -,     -

0.025, 0.031, 0.033, 0.035,     -,     -,     -,     -,     -,     -,     -,     -
0.026, 0.030, 0.031, 0.027,     -,     -,     -,     -,     -,     -,     -,     -
0.032, 0.027, 0.027, 0.027,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.027, 0.026, 0.026,     -,     -,     -,     -,     -,     -,     -,     -
0.023, 0.026, 0.025, 0.026,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.026, 0.026, 0.025,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.025, 0.025, 0.027,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.025, 0.029, 0.024,     -,     -,     -,     -,     -,     -,     -,     -

0.025, 0.031, 0.033, 0.035,     -,     -,     -,     -,     -,     -,     -,     -
0.026, 0.030, 0.031, 0.027,     -,     -,     -,     -,     -,     -,     -,     -
